produit,marque,code_barre,prix,prix_num,categorie,magasin,url_magasin,url_produit
Mini chausson au Nutella,,3523680467422,"0,79 €",0.79,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/mini-chausson-au-nutella-3523680467422
Pastel de nata,,3523680448742,"0,79 €",0.79,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pastel-de-nata-3523680448742
Farine de Blé T45 CARREFOUR CLASSIC',T45 CARREFOUR CLASSIC',3270190117308,"0,79 €",0.79,alimentaire_farine,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/farine-de-ble-t45-carrefour-classic-3270190117308
Croissant au beurre,,3523680249974,"0,80 €",0.8,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/croissant-au-beurre-3523680249974
Haricots blancs à la tomate CARREFOUR CLASSIC',CARREFOUR CLASSIC',3560070181902,"0,80 €",0.8,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/haricots-blancs-a-la-tomate-carrefour-classic-3560070181902
Poudre à lever VAHINE,VAHINE,3179142062355,"0,80 €",0.8,alimentaire_farine,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/poudre-a-lever-vahine-3179142062355
Levure Chimique Alsacienne ALSA,ALSA,8712100724572,"0,80 €",0.8,alimentaire_farine,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/levure-chimique-alsacienne-alsa-8712100724572
Viennoiserie Croissant,,3523680396791,"0,80 €",0.8,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/viennoiserie-croissant-3523680396791
Pain de mie longue conservation nature CARREFOUR CLASSIC',CARREFOUR CLASSIC',3560071152208,"0,82 €",0.82,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pain-de-mie-longue-conservation-nature-carrefour-classic-3560071152208
Pain de mie extra moelleux longue conservation nature HARRYS,HARRYS,3228850006035,"0,82 €",0.82,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pain-de-mie-extra-moelleux-longue-conservation-nature-harrys-3228850006035
Dentifrice Enfant 3-6 ans Bubble Gum Enfant 3-6 ans Bubble Gum CARREFOUR SOFT,CARREFOUR SOFT,3560071226435,"0,83 €",0.83,hygiene_dentifrice,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/dentifrice-enfant-3-6-ans-bubble-gum-enfant-3-6-ans-bubble-gum-carrefour-soft-3560071226435
Pâtes cuscus perolas MILANEZA,MILANEZA,5601286235770,"0,83 €",0.83,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-cuscus-perolas-milaneza-5601286235770
Savon Liquide Recharge Mains Action Anti-Bactérienne PALMOLIVE,PALMOLIVE,3015810589284,"0,83 €",0.83,hygiene_savon,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/savon-liquide-recharge-mains-action-anti-bacterienne-palmolive-3015810589284
Thon à la catalane SIMPL,SIMPL,3560071508753,"0,84 €",0.84,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/thon-a-la-catalane-simpl-3560071508753
Haricots blancs blancs CARREFOUR CLASSIC',CARREFOUR CLASSIC',3560070273454,"0,85 €",0.85,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/haricots-blancs-blancs-carrefour-classic-3560070273454
Sardines à l'huile de tournesol SIMPL,SIMPL,3560070343294,"0,85 €",0.85,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/sardines-a-l-huile-de-tournesol-simpl-3560070343294
Carottes extra-fines CARREFOUR CLASSIC',CARREFOUR CLASSIC',3560070303076,"0,85 €",0.85,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/carottes-extra-fines-carrefour-classic-3560070303076
Tomates pelées au jus CARREFOUR CLASSIC',CARREFOUR CLASSIC',3270190178460,"0,85 €",0.85,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/tomates-pelees-au-jus-carrefour-classic-3270190178460
Maïs doux SIMPL,SIMPL,3560071103071,"0,85 €",0.85,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/mais-doux-simpl-3560071103071
Farine de Blé Anti-Grumeaux CARREFOUR CLASSIC',CARREFOUR CLASSIC',3270190117315,"0,85 €",0.85,alimentaire_farine,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/farine-de-ble-anti-grumeaux-carrefour-classic-3270190117315
Champignons de Paris Pieds et Morceaux SIMPL,SIMPL,3560071223168,"0,85 €",0.85,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/champignons-de-paris-pieds-et-morceaux-simpl-3560071223168
Vermicelles de haricot mungo MEI ASI,MEI ASI,3661945390433,"0,86 €",0.86,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/vermicelles-de-haricot-mungo-mei-asi-3661945390433
Sucre Vanillé CARREFOUR CLASSIC',CARREFOUR CLASSIC',3560070531424,"0,86 €",0.86,alimentaire_sucre,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/sucre-vanille-carrefour-classic-3560070531424
Nouilles déshydratées saveur poulet MAMEE,MAMEE,9555022300016,"0,87 €",0.87,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-deshydratees-saveur-poulet-mamee-9555022300016
Serviettes Hygiéniques sans Ailettes Normal Maxi SIMPL,SIMPL,3560071421229,"0,87 €",0.87,hygiene_protections_feminines,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/serviettes-hygieniques-sans-ailettes-normal-maxi-simpl-3560071421229
Pommes Golden Delicious vrac,,3276559925720,"0,87 €",0.87,alimentaire_fruits_legumes,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pommes-golden-delicious-vrac-3276559925720
Pommes Pink Lady vrac,,3000000035542,"0,87 €",0.87,alimentaire_fruits_legumes,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pommes-pink-lady-vrac-3000000035542
Pommes Golden Delicious vrac FILIERE QUALITE CARREFOUR,FILIERE QUALITE CARREFOUR,3276552247867,"0,87 €",0.87,alimentaire_fruits_legumes,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pommes-golden-delicious-vrac-filiere-qualite-carrefour-3276552247867
Pain de mie extra moelleux nature sans sucres ajoutés sans additifs HARRYS,HARRYS,3228857000876,"0,88 €",0.88,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pain-de-mie-extra-moelleux-nature-sans-sucres-ajoutes-sans-additifs-harrys-3228857000876
Nouilles japonaises épicées NISSIN,NISSIN,8712429361106,"0,88 €",0.88,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-japonaises-epicees-nissin-8712429361106
Pâtes tagliatelles oeufs frais LUSTUCRU,LUSTUCRU,3660861908302,"0,88 €",0.88,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-tagliatelles-oeufs-frais-lustucru-3660861908302
Liquide vaisselle citron BILORE,BILORE,8437016205013,"0,89 €",0.89,entretien_liquide_vaisselle,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/liquide-vaisselle-citron-bilore-8437016205013
Céleri-rave râpé CARREFOUR CLASSIC',CARREFOUR CLASSIC',3560070603046,"0,89 €",0.89,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/celeri-rave-rape-carrefour-classic-3560070603046
Miettes de thon à l'huile de tournesol SIMPL,SIMPL,3560071175252,"0,89 €",0.89,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/miettes-de-thon-a-l-huile-de-tournesol-simpl-3560071175252
Pâtes farfalle CARREFOUR CLASSIC',CARREFOUR CLASSIC',3560070546848,"0,89 €",0.89,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-farfalle-carrefour-classic-3560070546848
Maïs sans sucres ajoutés CARREFOUR CLASSIC',CARREFOUR CLASSIC',3560071006822,"0,89 €",0.89,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/mais-sans-sucres-ajoutes-carrefour-classic-3560071006822
Pâtes pipe rigate CARREFOUR CLASSIC',CARREFOUR CLASSIC',3560070546879,"0,89 €",0.89,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-pipe-rigate-carrefour-classic-3560070546879
Pâtes serpentini CARREFOUR,CARREFOUR,3560070554058,"0,89 €",0.89,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-serpentini-carrefour-3560070554058
Dentifrice Protection Caries SIGNAL,SIGNAL,3014230002076,"0,89 €",0.89,hygiene_dentifrice,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/dentifrice-protection-caries-signal-3014230002076
Dentifrice Blancheur Xtra White CARREFOUR SOFT,CARREFOUR SOFT,3560071178901,"0,89 €",0.89,hygiene_dentifrice,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/dentifrice-blancheur-xtra-white-carrefour-soft-3560071178901
Pâtes cheveux d'ange CARREFOUR CLASSIC',CARREFOUR CLASSIC',3560070329120,"0,89 €",0.89,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-cheveux-d-ange-carrefour-classic-3560070329120
Nouilles Blé poulet TANOSHI,TANOSHI,3229820783017,"0,89 €",0.89,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-ble-poulet-tanoshi-3229820783017
Nouilles Blé bœuf TANOSHI,TANOSHI,3229820783031,"0,89 €",0.89,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-ble-boeuf-tanoshi-3229820783031
Nouille Blé curry TANOSHI,TANOSHI,3229820786681,"0,89 €",0.89,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouille-ble-curry-tanoshi-3229820786681
Levure boulangére LA PATELIERE,LA PATELIERE,3278584131107,"0,89 €",0.89,alimentaire_farine,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/levure-boulangere-la-pateliere-3278584131107
Nouilles Instantanées Poulet BANZAI NOODLE,BANZAI NOODLE,3038359913396,"0,89 €",0.89,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-instantanees-poulet-banzai-noodle-3038359913396
Pâtes spaghetti cuisson rapide CARREFOUR CLASSIC',CARREFOUR CLASSIC',3560070500406,"0,89 €",0.89,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-spaghetti-cuisson-rapide-carrefour-classic-3560070500406
Pain cuit sur place,,3464382400112,"0,89 €",0.89,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pain-cuit-sur-place-3464382400112
Pâtes penne rigate CARREFOUR CLASSIC',CARREFOUR CLASSIC',3560070555390,"0,89 €",0.89,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-penne-rigate-carrefour-classic-3560070555390
Petits pois très fins à l'étuvée CARREFOUR CLASSIC',CARREFOUR CLASSIC',3560071483852,"0,89 €",0.89,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/petits-pois-tres-fins-a-l-etuvee-carrefour-classic-3560071483852
Pâtes coquillettes 3 minutes CARREFOUR CLASSIC',CARREFOUR CLASSIC',3245412886232,"0,89 €",0.89,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-coquillettes-3-minutes-carrefour-classic-3245412886232
Pâtes fusilli cuisson rapide CARREFOUR CLASSIC',CARREFOUR CLASSIC',3245412885174,"0,89 €",0.89,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pates-fusilli-cuisson-rapide-carrefour-classic-3245412885174
Nouilles Blé crevettes TANOSHI,TANOSHI,3229820783024,"0,89 €",0.89,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-ble-crevettes-tanoshi-3229820783024
Riz Long Etuvé SIMPL,SIMPL,3560070924073,"0,89 €",0.89,alimentaire_riz,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/riz-long-etuve-simpl-3560070924073
Pain,,3276550575733,"0,89 €",0.89,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/pain-3276550575733
Plat cuisiné  nouille MI GOENG WEI MING,GOENG WEI MING,3275760001179,"0,90 €",0.9,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/plat-cuisine-nouille-mi-goeng-wei-ming-3275760001179
Nouilles de Blé Instantanées WEI MING,WEI MING,3275760002756,"0,90 €",0.9,alimentaire_pates,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/nouilles-de-ble-instantanees-wei-ming-3275760002756
Haricots rouges CARREFOUR CLASSIC',CARREFOUR CLASSIC',3245412621963,"0,90 €",0.9,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/haricots-rouges-carrefour-classic-3245412621963
Tomates rondes en grappe vrac,,3276552413064,"0,90 €",0.9,alimentaire_fruits_legumes,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/tomates-rondes-en-grappe-vrac-3276552413064
Levure Chimique SUN,SUN,3068230021117,"0,90 €",0.9,alimentaire_farine,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/levure-chimique-sun-3068230021117
Dentifrice Protection Dents Et Gencives CARREFOUR SOFT,CARREFOUR SOFT,3560071176198,"0,90 €",0.9,hygiene_dentifrice,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/dentifrice-protection-dents-et-gencives-carrefour-soft-3560071176198
Radis roses,,3276554588487,"0,90 €",0.9,alimentaire_fruits_legumes,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/radis-roses-3276554588487
Tomates allongées vrac,,3000000040799,"0,92 €",0.92,alimentaire_fruits_legumes,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/tomates-allongees-vrac-3000000040799
Haricots cornilles cuits  LUSITANA,LUSITANA,5603670011410,"0,94 €",0.94,alimentaire_conserves_simples,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/haricots-cornilles-cuits-lusitana-5603670011410
Bananes plantain verte vrac,,3276557654769,"0,94 €",0.94,alimentaire_fruits_legumes,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/bananes-plantain-verte-vrac-3276557654769
Dentifrice Anti-tartre SIGNAL,SIGNAL,8712561122924,"0,95 €",0.95,hygiene_dentifrice,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/dentifrice-anti-tartre-signal-8712561122924
Viennoiserie Pain au chocolat cuit sur place,,3523680396821,"0,95 €",0.95,alimentaire_pain,Contact Longpre Les Corps Saints,https://www.carrefour.fr/magasin/contact-longpre-les-corps-saints,https://www.carrefour.fr/p/viennoiserie-pain-au-chocolat-cuit-sur-place-3523680396821
